Price,Adj Close,Close,High,Low,Open,Volume,STOCH_K,STOCH_D,CCI,WILLIAMS_R,MFI,ROC
Ticker,SPXU,SPXU,SPXU,SPXU,SPXU,SPXU,,,,,,
Date,,,,,,,,,,,,
2021-03-31,105.19178771972656,118.4000015258789,119.4000015258789,116.8499984741211,119.4000015258789,1265360,10.38502354823465,11.593353585457429,-103.00589101459046,-88.60291745835669,61.087024850190396,-0.6711371164805024
2021-04-01,101.72686004638672,114.5,116.69999694824219,114.44999694824219,116.5999984741211,1255720,8.338670185266588,8.877480416931101,-151.78599180766068,-99.68748092651367,55.32481959456348,-8.032128514056225
2021-04-05,97.32904815673828,109.55000305175781,112.1500015258789,109.1500015258789,112.1500015258789,1949420,4.529181151591277,7.750958295030842,-227.43975004833442,-98.12205816035558,53.964175401836414,-12.43005244766653
2021-04-06,97.64000701904297,109.9000015258789,110.3499984741211,108.9000015258789,110.0,721040,2.276944376177894,5.048265237678591,-209.4625474056884,-95.35962778459684,55.63620536022354,-9.991807617285076
2021-04-07,97.15137481689453,109.3499984741211,110.3499984741211,109.0999984741211,110.0,982100,2.8688224635622057,3.22498266377713,-182.58291512709735,-97.91184666436074,50.425006168005346,-12.484993081338814
2021-04-08,95.77427673339844,107.80000305175781,109.1500015258789,107.80000305175781,108.30000305175781,682460,2.2428418503473995,2.462869563362504,-165.8313898532477,-100.0,44.919780457045505,-15.118107833261563
2021-04-09,93.6864242553711,105.44999694824219,108.0,105.3499984741211,108.0,1010280,0.8288512183872472,1.9801718440989549,-157.5271409276969,-99.60159968047729,37.246962682939945,-15.572461441168784
2021-04-12,93.55316925048828,105.30000305175781,106.44999694824219,105.1500015258789,105.94999694824219,748580,0.3304306111442857,1.134041226626315,-137.1689656875835,-99.40710848608963,39.008860769933676,-11.400921831154854
2021-04-13,92.84242248535156,104.5,105.80000305175781,103.94999694824219,105.5,704640,1.022258349204427,0.7271800595786574,-124.4960139029067,-97.92451678581958,32.90569596611615,-12.074041782378087
2021-04-14,93.59758758544922,105.3499984741211,105.94999694824219,103.5999984741211,104.4000015258789,1269300,3.0620219912407127,1.4715703171964793,-106.18127610043483,-93.48230875436843,30.40951650908142,-11.988303124457033
2021-04-15,90.75457000732422,102.1500015258789,103.80000305175781,101.9000015258789,103.69999694824219,1851300,3.2380836410416,2.440787993828917,-112.70643752371502,-98.87892353668697,16.036293065233433,-13.724661985285703
2021-04-16,89.68843078613281,100.94999694824219,102.19999694824219,100.5999984741211,101.0,1233340,3.1018090365070043,3.1339715562631096,-110.77370393104684,-98.33334059942337,16.86135357660485,-11.834063800661843
2021-04-19,91.10995483398438,102.55000305175781,103.5999984741211,101.44999694824219,101.80000305175781,1770260,4.054252165421151,3.46471494765659,-90.97269288790724,-90.624979367626,26.69011601851219,-6.389776179826113
2021-04-20,93.02010345458984,104.69999694824219,105.94999694824219,102.94999694824219,103.5,1968060,10.950059671583688,6.0353736245039515,-67.66578359253296,-78.19150101819935,27.900691372365515,-4.731578257905877
2021-04-21,90.35476684570312,101.69999694824219,105.4000015258789,101.6500015258789,105.3499984741211,1086820,12.671936306947488,9.225416047984114,-77.6870037029865,-93.16771069333195,28.476725928182532,-6.995886266691964
2021-04-22,92.84242248535156,104.5,105.44999694824219,101.30000305175781,102.05000305175781,2494240,20.802342114670143,14.808112697733776,-66.37382302930223,-66.23376194445802,40.130087617925035,-3.0612272340784563
2021-04-23,89.9105453491211,101.19999694824219,104.25,100.05000305175781,104.25,1361120,17.25450720351087,16.90959520837617,-83.5641688954174,-88.83500575167717,41.77323907512127,-4.03034625224884
2021-04-26,89.24421691894531,100.44999694824219,101.0,100.0999984741211,100.6500015258789,1067700,16.271556639327155,18.109468652502727,-94.92009100721155,-96.1165623858831,41.1508995701004,-4.60589360204644
2021-04-27,89.33306121826172,100.55000305175781,101.44999694824219,100.19999694824219,100.4000015258789,1041780,6.847646092752778,13.457903311863605,-88.95365532068095,-94.50549358418117,46.759286565195175,-3.779901385877693
2021-04-28,89.42190551757812,100.6500015258789,101.05000305175781,99.55000305175781,100.5,838300,7.465227384301713,10.194810038793888,-93.55166382832293,-86.98226187703037,46.505894603461314,-4.461316579322716
2021-04-29,87.86712646484375,98.9000015258789,101.4000015258789,98.30000305175781,98.55000305175781,1904660,8.624731506626185,7.645868327893564,-109.67297849948349,-92.63805001890968,44.57814473799668,-3.1815956450834126
2021-04-30,89.42190551757812,100.6500015258789,101.4000015258789,99.8499984741211,100.5,1195100,17.032882305089817,11.040947065339244,-81.99814553279973,-69.28104118879027,49.61130831328693,-0.29717229463324113
2021-05-03,88.84442138671875,100.0,100.44999694824219,98.8499984741211,99.1500015258789,843820,20.101036284046085,15.252883365254036,-96.48985801791173,-77.77779994016156,49.358402603125825,-2.486594808262277
2021-05-04,90.5768814086914,101.94999694824219,104.69999694824219,101.25,101.6500015258789,1926340,33.55117848475774,23.561699024631224,-15.5085216731729,-52.28762341677471,50.913527422152136,-2.6265521300439465
2021-05-05,90.3991928100586,101.75,102.4000015258789,100.4000015258789,100.6500015258789,859560,38.34420398258029,30.665472917128046,-43.25628979368131,-54.901964695322626,53.5325123861179,0.049167210676781536
2021-05-06,88.22250366210938,99.30000305175781,103.3499984741211,99.30000305175781,101.8499984741211,1370420,35.29410591403204,35.7298294604567,-68.04932676574862,-86.92809414580633,53.18473479649112,-4.976073634681521
2021-05-07,86.31234741210938,97.1500015258789,99.30000305175781,96.69999694824219,98.75,1818260,21.01161850390007,31.549976133504142,-167.50850835337081,-95.13508564717061,44.23810444417391,-4.001971881910837
2021-05-10,88.79998779296875,99.94999694824219,100.1500015258789,96.80000305175781,96.9000015258789,1441200,18.359892449959993,24.88853895596404,-110.01351657413633,-62.85714285714286,42.42720798359723,-0.4977600947639993
2021-05-11,91.24322509765625,102.69999694824219,105.69999694824219,102.0,103.55000305175781,2729780,36.22481272078432,25.198774558214804,83.50097578302527,-33.333333333333336,52.36639461882613,2.138233546723689
2021-05-12,97.0625228881836,109.25,109.75,103.94999694824219,105.0,3020580,66.65936902699461,40.414691399246315,236.86215546503925,-3.8314167285397747,53.81706457592639,8.544459357916523
2021-05-13,93.55316925048828,105.30000305175781,108.05000305175781,103.69999694824219,108.05000305175781,2708840,76.24522147974484,59.70980107584128,138.77878660859722,-34.099585498892125,50.40264845440255,6.471184456154155
2021-05-14,89.24421691894531,100.44999694824219,103.0999984741211,99.75,103.0999984741211,1905820,63.60154107887206,68.83537719520386,-26.142083830316977,-71.26437453595167,48.61966002583169,-0.19871294049140786
2021-05-17,89.86611938476562,101.1500015258789,102.80000305175781,100.6500015258789,101.3499984741211,1316720,42.91189464227592,60.91955240029762,-8.9208847216577,-65.9003560383282,49.224629068069184,1.1500015258788965
2021-05-18,92.22050476074219,103.80000305175781,104.0,100.8499984741211,101.0,974780,39.080477913736146,48.53130454496139,45.908211430257374,-45.593835684511454,52.982449731887,1.8146210484487169
2021-05-19,92.93124389648438,104.5999984741211,108.9000015258789,104.5999984741211,107.75,2500680,49.68073476021484,43.89103577207565,145.6492545951739,-39.463603996515616,61.86838031838613,2.800981301347516
2021-05-20,90.0882339477539,101.4000015258789,104.0999984741211,100.30000305175781,104.05000305175781,1181460,50.31930421497146,46.360172296307496,6.4067376089119,-63.98464767405831,57.11736352613431,2.1148020237486964
2021-05-21,90.26592254638672,101.5999984741211,101.94999694824219,99.1500015258789,100.1500015258789,1704760,44.69988132055719,48.233306765247846,-29.645873992682,-62.452104367754266,55.20371064736129,4.580542334893112
2021-05-24,87.42290496826172,98.4000015258789,100.0,97.5999984741211,99.69999694824219,1753540,28.863366637630076,41.29418405771959,-103.99709249673056,-86.97314804529695,48.11472078520686,-1.5507708551166122
2021-05-25,87.95597839355469,99.0,99.5,97.3499984741211,97.69999694824219,1152220,22.733095974447792,32.098781310878366,-98.09067422313535,-82.37545966360516,47.63103832783163,-3.6027235230658095
2021-05-26,87.60059356689453,98.5999984741211,99.44999694824219,98.0999984741211,98.75,851440,15.070262517368244,22.222241709815382,-88.39665093659723,-85.44060473899292,51.90155711775593,-9.74828514954591
2021-05-27,87.46732330322266,98.44999694824219,98.44999694824219,97.3499984741211,97.80000305175781,828600,14.975068069962822,17.592808853926297,-103.37167145488692,-87.25873138751324,53.924997643477866,-6.505228779669325
2021-05-28,87.0230941772461,97.94999694824219,98.0,96.94999694824219,97.1500015258789,1007700,11.704387336949642,13.916572641426916,-106.06232129702663,-92.1875018626447,49.0342551874869,-2.4888004738199743
2021-06-01,87.20079040527344,98.1500015258789,98.4000015258789,95.94999694824219,96.05000305175781,924280,12.165275127057667,12.94824351132339,-101.99832562906184,-84.05794136866885,40.62090649135651,-2.965892194507247
2021-06-02,86.667724609375,97.55000305175781,98.3499984741211,97.0,97.5,1101960,12.03660396263011,11.96875547554582,-88.23998241701156,-87.6447448807959,34.22062495677241,-6.021194427984322
2021-06-03,87.73387145996094,98.75,100.44999694824219,97.8499984741211,99.3499984741211,1662520,16.639650431639847,13.613843173775885,-45.93130015038601,-78.37836245561549,45.09350085027785,-5.59273284843157
2021-06-04,85.29064178466797,96.0,97.3499984741211,95.80000305175781,97.30000305175781,1631000,11.834529034269146,13.503594476179712,-103.20114538362218,-98.47330556078094,45.95293248709519,-5.325445211655877
2021-06-07,85.42390441894531,96.1500015258789,96.94999694824219,95.9000015258789,96.0,883160,8.606692124022178,12.36029052997707,-100.37506225302205,-97.3282556115368,39.810532963154536,-5.364170305209582
2021-06-08,85.37947845458984,96.0999984741211,97.5,95.55000305175781,95.69999694824219,987500,2.7727517321404282,7.737990963477262,-92.06523121712847,-95.88018363126075,39.64038978093729,-2.337401439117781
2021-06-09,85.82369995117188,96.5999984741211,96.75,95.55000305175781,95.6500015258789,647980,6.357405182330742,5.912283012831128,-86.5038632234391,-87.71934521021001,28.127264674242042,-2.424243965534245
2021-06-10,84.62430572509766,95.25,96.6500015258789,94.55000305175781,95.6500015258789,1079580,8.619965726715682,5.916707547062295,-104.19685620688873,-90.54057397838199,28.434616260940125,-3.3975644279551798
2021-06-11,84.13565826416016,94.69999694824219,95.80000305175781,94.69999694824219,94.80000305175781,808640,8.09411762443733,7.690496177827929,-114.84380760075362,-97.4577279380958,30.247120592036786,-3.8090402399620915
2021-06-14,83.60259246826172,94.0999984741211,95.5999984741211,94.0999984741211,94.75,727660,4.000566027840666,6.904883126331238,-118.07616930487741,-100.0,32.51687588271832,-3.930575389558688
2021-06-15,84.13565826416016,94.69999694824219,95.30000305175781,94.0,94.0,721960,4.464981020321601,5.519888224199877,-107.08782070672795,-89.1473290009392,38.70215602143878,-3.515032627612402
2021-06-16,85.46832275390625,96.19999694824219,97.69999694824219,94.44999694824219,94.5,1647440,14.98705565162939,7.817534233263896,-57.54586786886426,-65.89150404417245,41.91534855128414,-1.3839119029031122
2021-06-17,85.55716705322266,96.30000305175781,98.1500015258789,95.6500015258789,96.5999984741211,1389240,26.873381956453613,15.441806209468211,-27.68105905310449,-64.34102108552733,49.538903464239766,-2.4810095678401867
2021-06-18,88.93326568603516,100.0999984741211,100.4000015258789,98.25,98.69999694824219,1949860,54.78037979025654,32.213605799446526,111.32044128419422,-5.426335499530408,58.906991663916685,4.270831743876147
2021-06-21,85.15737915039062,95.8499984741211,99.5,95.80000305175781,98.9000015258789,1613880,52.97160129041307,44.87512101237442,1.271621561409026,-71.31783954370286,56.50733645328042,-0.3120156495026838
2021-06-22,83.82470703125,94.3499984741211,96.5,93.80000305175781,95.9000015258789,1210600,43.84214680093515,50.53137596053494,-105.95277226507271,-91.72938455396108,49.696191348496356,-1.8210197999860123
2021-06-23,84.09123992919922,94.6500015258789,94.80000305175781,93.75,94.4000015258789,693600,16.82887677631082,37.88087495588636,-120.91584723938249,-86.46614557340335,42.21009017098753,-2.018630413089073
2021-06-24,82.62529754638672,93.0,93.4000015258789,92.75,93.19999694824219,964480,8.357481025670097,23.00950153430537,-175.17727690259667,-96.73202679562502,44.142626793805945,-2.3622047244094446
2021-06-25,81.73686981201172,92.0,92.80000305175781,91.75,92.5,747500,6.5640001771810645,10.583452659720678,-183.34912958474607,-97.1098270994282,44.63248295768093,-2.851105633844797
2021-06-28,81.20379638671875,91.4000015258789,92.55000305175781,91.4000015258789,91.80000305175781,827840,2.0527153683155195,5.658065523722243,-168.83594887081117,-100.0,38.60949714139536,-2.8692847949245426
2021-06-29,81.11495208740234,91.30000305175781,91.69999694824219,90.80000305175781,91.1500015258789,579220,2.699502353915776,3.772072633137469,-162.88929732532554,-94.79166583882424,38.867269488411814,-3.5902787814688364
2021-06-30,80.8928451538086,91.05000305175781,91.75,90.69999694824219,91.75,848560,2.938880934619894,2.5636995522837456,-145.30701896412327,-96.39169135731584,39.57996249052057,-5.353424178646482
2021-07-01,79.51575469970703,89.5,90.6500015258789,89.5,90.55000305175781,1117000,2.938880934619894,2.8590880743852036,-167.92531592762862,-100.0,38.92712738071888,-7.061269819589777
2021-07-02,77.73886108398438,87.5,89.05000305175781,87.3499984741211,88.8499984741211,1313500,1.585915117933932,2.4878923290579222,-186.77778257192804,-98.85056328888213,37.69276044426228,-12.58741125493481
2021-07-06,78.1830825805664,88.0,89.80000305175781,87.3499984741211,87.55000305175781,1229080,2.0434300502584253,2.189408700937433,-145.18273853653906,-95.01914656034235,39.351447575887846,-8.189878559299657
2021-07-07,77.33906555175781,87.05000305175781,88.9000015258789,86.9000015258789,87.5999984741211,1314760,2.4138041882310333,2.0143831188078125,-141.06349031546534,-98.88887758608217,29.7354438285107,-7.737144186987532
2021-07-08,79.20478820800781,89.1500015258789,91.25,88.69999694824219,90.55000305175781,2534480,7.586214173413967,4.014482803967824,-81.06813917738789,-83.33333333333333,33.91610379184664,-5.810882103891157
2021-07-09,76.80599975585938,86.44999694824219,88.3499984741211,86.19999694824219,88.25,2152740,6.552495965799125,5.517504775814724,-127.39913387953818,-98.12030118318687,21.58895443412867,-7.043014034148188
2021-07-12,75.82870483398438,85.3499984741211,86.69999694824219,85.25,86.3499984741211,849240,6.478413603000128,6.872374580737755,-136.53683292465553,-99.11112467447916,22.817497379157988,-7.228262528129248
2021-07-13,76.58387756347656,86.19999694824219,86.44999694824219,84.94999694824219,85.8499984741211,1518860,5.152973869585552,6.061294479461616,-119.25030244451875,-87.30965253357707,31.34379860504182,-5.689282812718988
2021-07-14,76.31735229492188,85.9000015258789,86.69999694824219,84.9000015258789,85.25,1439940,8.447976224765494,6.693121232450406,-107.51209453838133,-88.23529411764706,30.165569322746787,-5.9145688339327425
2021-07-15,77.07254028320312,86.75,87.94999694824219,86.30000305175781,86.80000305175781,1894640,15.957583676576627,9.852844590309239,-76.64262810483591,-76.58230231904577,38.935797032031886,-4.72268303968475
2021-07-16,78.80498504638672,88.69999694824219,89.0999984741211,86.0,86.0999984741211,2597180,28.28517881047672,17.563579570606294,-52.33341794710635,-50.3268671318768,48.274260311426836,-0.8938581583886163
2021-07-19,82.4031982421875,92.75,94.5999984741211,91.69999694824219,92.05000305175781,3691700,51.33955844365433,31.860773643569235,69.71089229809712,-19.072155218114233,58.73776080111731,6.000000000000005
2021-07-20,78.76056671142578,88.6500015258789,92.80000305175781,87.8499984741211,92.30000305175781,2409560,56.420261209121996,45.34833282108436,1.195429344940712,-61.34019402264279,54.39693430110144,0.7386380975896722
2021-07-21,76.85043334960938,86.5,88.05000305175781,86.5,87.9000015258789,1492940,45.36082852628885,51.0402160596884,-67.29692664752233,-83.50516518037625,53.13434775857235,-0.6318242762505033
2021-07-22,76.45060729980469,86.05000305175781,87.0999984741211,85.9000015258789,86.44999694824219,1486900,22.336776786917437,41.37262217410943,-80.03721762679524,-88.14431043622847,52.485388914127704,-3.4772837028176684
2021-07-23,74.14066314697266,83.44999694824219,85.25,83.19999694824219,84.80000305175781,1640580,10.181168848668973,25.959591387291763,-143.2052005032511,-97.80701783738819,51.98169106261857,-3.4702141190312674
2021-07-26,73.56319427490234,82.80000305175781,83.75,82.75,83.75,1001780,4.8235461540729085,12.447163929886448,-157.5645302394655,-99.57803326416443,47.812144828246176,-2.9876924053331533
2021-07-27,74.45162200927734,83.80000305175781,85.5999984741211,83.4000015258789,83.44999694824219,2209860,3.825245095439311,6.276653366060406,-110.92855677793699,-91.13921361212925,54.26410006145368,-2.7842157557446567
2021-07-28,74.62931823730469,84.0,84.8499984741211,83.1500015258789,83.55000305175781,1109020,6.610425896250029,5.086405715254092,-109.80915056559061,-89.45147543495602,47.321249636023225,-2.2118760094625767
2021-07-29,73.6964340209961,82.94999694824219,83.44999694824219,82.30000305175781,83.4000015258789,1128320,8.231272047691903,6.222314346460423,-133.89593147378685,-94.71549480983882,49.40214061911628,-4.380406976089701
2021-07-30,74.71815490722656,84.0999984741211,84.55000305175781,83.25,84.55000305175781,1389480,10.15571477547451,8.332470906472155,-88.16472964652289,-85.36588542878144,53.76904653995368,-5.18601875128053
2021-08-02,75.29563903808594,84.75,84.8499984741211,82.75,83.0999984741211,1818860,13.279100516793397,10.555362446653278,-75.28224123396171,-80.08131821099936,54.243830599329044,-8.625336927223714
2021-08-03,73.34107208251953,82.55000305175781,85.55000305175781,82.55000305175781,84.25,2168220,12.195105813952223,11.876640368740054,-85.49540115279007,-97.96747891836235,52.85980866752171,-6.8809908281167615
2021-08-04,74.4072036743164,83.75,83.94999694824219,83.0,83.30000305175781,802120,11.246600111029379,12.240268813925011,-77.71215276800413,-88.21140253754997,50.72349403304738,-3.1791907514450823
2021-08-05,73.11895751953125,82.30000305175781,83.30000305175781,82.1500015258789,83.1500015258789,714500,5.0086501241937045,9.483452016391778,-101.01173990018951,-98.79516817150639,43.55990951757304,-4.357931280658334
2021-08-06,72.63031005859375,81.75,82.19999694824219,81.55000305175781,81.94999694824219,691820,4.923726647328375,7.059658960850498,-112.45500115318596,-98.22224934895833,30.723728261188217,-2.0371444103186365
2021-08-09,72.89683532714844,82.05000305175781,82.44999694824219,81.6500015258789,81.9000015258789,858800,3.558296723947596,4.49689116515657,-94.7080208889019,-92.3076923076923,38.13109073734108,-0.905797068064329
2021-08-10,72.54146575927734,81.6500015258789,82.1500015258789,81.25,81.8499984741211,922660,5.435897682614576,4.639307017963527,-96.29903188632359,-93.16236529550544,39.516169891935576,-2.5656341856586717
2021-08-11,72.05281829833984,81.0999984741211,81.75,81.05000305175781,81.0999984741211,668240,5.20958133125949,4.734591912607232,-98.96136731527524,-98.90119840302359,41.56640394269518,-3.4523827689034614
2021-08-12,71.38648986816406,80.3499984741211,81.69999694824219,80.30000305175781,81.25,926440,2.959915657374643,4.535131557082914,-108.49799094034583,-99.05668932934685,43.48272487193906,-3.134416600091494
2021-08-13,71.11995697021484,80.05000305175781,80.3499984741211,79.94999694824219,80.1500015258789,1115000,1.2707104402851732,3.1467358096397793,-125.83106317504075,-98.22998094677385,43.28978229392708,-4.81569024476205
2021-08-16,70.49803161621094,79.3499984741211,81.55000305175781,79.30000305175781,80.75,1621740,1.1710854938972035,1.8005705305190174,-128.16004020158562,-99.2000732421875,30.978313954446694,-6.371683216376289
2021-08-17,71.83070373535156,80.8499984741211,82.5999984741211,80.4000015258789,80.75,2477760,9.123290856283655,3.8550289301553544,-74.70614463092382,-75.2000732421875,42.77856398965939,-2.0593634340277833
2021-08-18,74.27392578125,83.5999984741211,83.69999694824219,80.5999984741211,81.5999984741211,1575780,31.4665934244791,13.920323258219996,-3.798415970452777,-31.2000732421875,50.62659579475102,-0.17910629955690816
2021-08-19,73.96297454833984,83.25,85.3499984741211,82.44999694824219,85.25,2475280,52.266601562499936,30.952161947754245,64.60202524100079,-36.800048828125,53.50890086071304,1.1543097363492683
2021-08-20,72.18608856201172,81.25,83.25,81.0,82.94999694824219,2519040,54.3999430338541,46.04437934027772,-37.50649854846007,-68.800048828125,42.189633795173094,-0.6116207951070374
2021-08-23,70.14266967773438,78.94999694824219,80.25,78.5,80.19999694824219,1834740,33.656400773861854,46.77431512340531,-161.55044707744975,-93.43070002216423,43.1529708488961,-3.7781913323758354
2021-08-24,69.83171081542969,78.5999984741211,78.94999694824219,78.3499984741211,78.6500015258789,639580,13.780226573713046,33.945523460476345,-170.32348630308505,-96.42857142857142,39.295307944911535,-3.7354598833548303
2021-08-25,69.47632598876953,78.19999694824219,78.80000305175781,77.9000015258789,78.5999984741211,821480,4.722504797186627,17.38637738158719,-162.73464047460385,-95.97321415770425,39.16102671051468,-3.575834254552168
2021-08-26,70.67573547363281,79.55000305175781,79.5999984741211,78.19999694824219,78.30000305175781,1301160,9.915298324809504,9.472676565236407,-107.98650603781677,-77.8523194392956,44.45442881554319,-0.9956383790361123
2021-08-27,68.80999755859375,77.44999694824219,79.1500015258789,77.25,79.05000305175781,2262780,9.547854998191923,8.061886040062701,-140.22469878856288,-97.53090140842417,37.57176939845813,-3.2479775195443095
2021-08-30,67.83271026611328,76.3499984741211,77.19999694824219,75.94999694824219,77.05000305175781,1187800,9.624037947737499,9.695730423579658,-171.87040547891385,-95.74466530906753,37.233842191101495,-3.7807184091861235
2021-08-31,68.05482482910156,76.5999984741211,77.05000305175781,76.25,76.55000305175781,741780,4.546447336601182,7.906113427510218,-143.98850207914145,-93.08509127270455,40.47311555737399,-5.256648212999493
2021-09-01,68.01040649414062,76.55000305175781,76.75,75.94999694824219,76.19999694824219,733400,5.851095345501879,6.67386020994687,-134.9681855673631,-93.61695738172207,40.91875557707888,-8.43300903234544
2021-09-02,67.43290710449219,75.9000015258789,76.55000305175781,75.44999694824219,75.8499984741211,752800,5.947817143062746,5.448453275055286,-131.36889499313003,-95.45449991638493,41.70396591912828,-8.828826995941252
2021-09-03,67.43290710449219,75.9000015258789,76.69999694824219,75.69999694824219,76.44999694824219,1027580,5.158014261835952,5.652308916800209,-112.16976945382592,-95.45449991638493,47.84794662633634,-6.584613506610582
2021-09-07,68.14366149902344,76.69999694824219,77.1500015258789,76.0999984741211,76.19999694824219,1007880,7.23908694913911,6.114972784679286,-85.67615582909677,-87.37373931981261,43.529319703478386,-2.8499051133276776
2021-09-08,68.4990463256836,77.0999984741211,78.0999984741211,76.6500015258789,77.0999984741211,1695040,11.279480091521828,7.892193767498981,-58.589253447895594,-83.33332048923678,43.5589252143952,-1.9083969836130144
2021-09-09,69.38748931884766,78.0999984741211,78.1500015258789,76.19999694824219,77.25,1831380,21.089101811785014,13.202556284148669,-46.753258420167796,-66.02563475559538,40.992545364663975,-0.12787529159020705
2021-09-10,70.8534164428711,79.75,79.94999694824219,76.69999694824219,76.94999694824219,2344740,46.741461570411694,26.37001449123953,2.4168514209543406,-10.416660043932568,54.68515929371789,0.25141035898146313
2021-09-13,70.36477661132812,79.19999694824219,80.5999984741211,78.0,78.19999694824219,2624200,65.45773920225083,44.42943419481586,21.66742390417151,-27.184487593719307,66.45722096483435,2.259522361465649
2021-09-14,71.47533416748047,80.44999694824219,81.05000305175781,78.3499984741211,78.4000015258789,1887960,83.8948231114875,65.36467462805003,47.8104158338942,-10.714383027885408,71.78829429498775,5.370004657578087
2021-09-15,69.69844818115234,78.44999694824219,80.94999694824219,78.25,80.3499984741211,2148580,71.89083318722128,73.74779850031989,25.55831614573189,-46.428629816731245,67.27070665442648,2.415141659233977
2021-09-16,70.0982437133789,78.9000015258789,80.55000305175781,78.30000305175781,78.8499984741211,1487440,68.15471486985531,74.64679038952137,37.560943113139864,-38.39284254581719,67.5586924081237,3.0698868457682327
2021-09-17,72.00839233398438,81.05000305175781,81.4000015258789,79.1500015258789,79.30000305175781,2943080,69.76540162228923,69.9369832264553,113.99623834242162,-5.882322770583642,78.71004909644303,6.785245615736857
2021-09-20,75.78429412841797,85.30000305175781,88.0999984741211,83.8499984741211,84.8499984741211,3829180,77.86349539619324,71.92787062944593,319.40191446603006,-22.134348495019182,85.79700222889673,12.38471849394347
2021-09-21,75.87313079833984,85.4000015258789,85.8499984741211,83.0,83.80000305175781,2507000,83.54649397191115,77.05846366346456,221.99694835038252,-21.343846818663486,76.94784650627055,11.3429008132915
2021-09-22,73.74085998535156,83.0,84.6500015258789,81.69999694824219,84.0,2320720,72.06853869268572,77.82617602026339,136.2112420559227,-40.316188608259885,72.3456942130879,7.652401611731885
2021-09-23,71.0311050415039,79.94999694824219,82.0,79.0,81.8499984741211,2569560,57.53805130128722,71.05102798862805,40.63209099590836,-65.72581066921472,67.91723419818356,2.3687560950901965
2021-09-24,70.63130950927734,79.5,81.0,79.1500015258789,80.9000015258789,1736160,40.76378225717201,56.790124083715,25.009887111666707,-71.66665395100912,63.14162265639218,-0.31347962382445305
2021-09-27,71.20880126953125,80.1500015258789,80.6500015258789,79.5,80.19999694824219,1408600,31.933615634006486,43.411816397488586,28.690409657878885,-66.80668847775647,63.659215421049865,1.199500775558815
2021-09-28,75.51774597167969,85.0,85.5,81.6500015258789,81.8499984741211,3092940,45.15875118866497,39.285383026614504,133.95207071722945,-26.05040400523928,65.41958945837429,5.655690769864252
2021-09-29,75.25121307373047,84.69999694824219,85.0,83.1500015258789,84.19999694824219,2101520,59.106112240194115,45.3994930209552,124.1032735410006,-29.824570796421682,65.87110938225635,7.966858181171732
2021-09-30,77.91654968261719,87.69999694824219,87.8499984741211,83.30000305175781,83.75,2877820,80.05487115089844,61.43991152658585,151.83664024235324,-3.9604117456435017,66.65654540573391,11.153352664355666
2021-10-01,75.16236877441406,84.5999984741211,88.94999694824219,83.55000305175781,86.5999984741211,3793900,75.18693817199406,71.44930718769554,116.00380903749186,-40.65420294195241,56.71680880994413,4.380006525226521
2021-10-04,78.04981994628906,87.8499984741211,89.30000305175781,84.8499984741211,85.3499984741211,2910660,80.7543918547269,78.66540039253981,132.87775595145374,-13.122209748223147,58.21582394151361,2.989443530050062
2021-10-05,75.6510238647461,85.1500015258789,87.44999694824219,83.75,87.0,2276580,69.49876690364168,75.14669897678755,79.98176409261652,-37.72728659889915,57.74459111288519,-0.29274004160789735
2021-10-06,74.80699157714844,84.19999694824219,88.44999694824219,84.0,87.4000015258789,3296580,66.54529865306363,72.2661524704774,74.1685626568328,-49.514607693686564,59.93264202427324,1.4457794557134696
2021-10-07,72.71914672851562,81.8499984741211,82.19999694824219,80.19999694824219,82.05000305175781,2832660,46.80932853581559,60.95113136417362,-28.227534390113906,-72.33012009996726,52.561539174475236,2.376487302568542
2021-10-08,73.16336822509766,82.3499984741211,82.75,81.25,81.44999694824219,2168620,36.89317320004357,50.082600129640916,-15.908845519871479,-67.47575260621521,50.1957550671336,3.584903741032819
2021-10-11,74.80699157714844,84.19999694824219,84.19999694824219,81.0,82.8499984741211,1906620,36.89317320004357,40.19855831196756,6.386694295408266,-49.514607693686564,56.46726488728029,5.053019769507561
2021-10-12,75.34005737304688,84.80000305175781,85.25,83.3499984741211,83.55000305175781,2057580,46.44011075210985,40.07548571739898,39.87028354032153,-43.68930744376841,62.745046638043135,-0.23529052734374556
2021-10-13,74.49604797363281,83.8499984741211,86.0,83.3499984741211,84.0999984741211,1970100,51.03382218465166,44.78903537893501,32.423987441255704,-53.694618308589796,63.612678063700756,-1.003540147280646
2021-10-14,70.72015380859375,79.5999984741211,81.9000015258789,79.55000305175781,81.5999984741211,2333660,34.54548884098662,44.006473925916026,-102.9152946465878,-98.97960772468171,62.559565497512835,-9.23603050853179
2021-10-15,69.1653823852539,77.8499984741211,78.80000305175781,77.6500015258789,78.44999694824219,2126720,16.34749524798595,33.97560209120805,-162.74269102098592,-98.28328822277044,57.69132209211395,-7.978723548162714
2021-10-18,68.45462036132812,77.05000305175781,79.19999694824219,76.94999694824219,78.80000305175781,1480120,1.1822898909071196,17.358424659959876,-147.97932262551333,-99.1902343798263,51.51888696143785,-12.293677415993065
2021-10-19,66.94427490234375,75.3499984741211,76.55000305175781,75.30000305175781,76.25,2027360,0.9611958523802627,6.163660330424423,-169.4148409094659,-99.64288984026227,45.69703613465546,-11.509104963174178
